characterId,skillId,level
Starmie,Water gun,1
Starmie,Confuse ray,22
Staryu,Harden,1
Staryu,Tackle,1
Staryu,Water gun,6
Staryu,Rapid spin,10
Staryu,Recover,12
Staryu,Camouflage,15
Staryu,Swift,18
Staryu,Bubble beam,22
Staryu,Minimize,25
Staryu,Gyro ball,30
Staryu,Light screen,33
Staryu,Brine,36
Staryu,Reflect type,40
Staryu,Power gem,43
Staryu,Cosmic power,48
Staryu,Hydro pump,52
Steelix,Bind,1
Steelix,Fire fang,1
Steelix,Harden,1
Steelix,Ice fang,1
Steelix,Mud sport,1
Steelix,Tackle,1
Steelix,Thunder fang,1
Steelix,Curse,4
Steelix,Rock throw,7
Steelix,Rock tomb,10
Steelix,Rage,13
Steelix,Stealth rock,16
Steelix,Autotomize,19
Steelix,Gyro ball,20
Steelix,Smack down,22
Steelix,Dragon breath,25
Steelix,Slam,28
Steelix,Screech,31
Steelix,Rock slide,34
Steelix,Crunch,37
Steelix,Iron tail,40
Steelix,Dig,43
Steelix,Stone edge,46
Steelix,Double edge,49
Steelix,Sandstorm,52
Stoutland,Bite,8
Stoutland,Fire fang,1
Stoutland,Ice fang,1
Stoutland,Leer,1
Stoutland,Odor sleuth,5
Stoutland,Tackle,1
Stoutland,Thunder fang,1
Stoutland,Helping hand,12
Stoutland,Take down,15
Stoutland,Work up,20
Stoutland,Crunch,24
Stoutland,Roar,29
Stoutland,Retaliate,36
Stoutland,Reversal,42
Stoutland,Last resort,51
Stoutland,Giga impact,59
Stoutland,Play rough,63
Stunfisk,Astonish,0
Stunfisk,Curse,0
Stunfisk,Earth power,0
Stunfisk,Eerie impulse,0
Stunfisk,Me first,0
Stunfisk,Pain split,0
Stunfisk,Reflect type,0
Stunfisk,Shock wave,0
Stunfisk,Sleep talk,0
Stunfisk,Spark,0
Stunfisk,Spite,0
Stunfisk,Yawn,0
Stunfisk,Fissure,61
Stunfisk,Flail,55
Stunfisk,Mud slap,1
Stunfisk,Mud sport,1
Stunfisk,Tackle,1
Stunfisk,Water gun,1
Stunfisk,Bide,5
Stunfisk,Thunder shock,9
Stunfisk,Mud shot,13
Stunfisk,Camouflage,17
Stunfisk,Mud bomb,21
Stunfisk,Discharge,25
Stunfisk,Endure,30
Stunfisk,Bounce,35
Stunfisk,Muddy water,40
Stunfisk,Thunderbolt,45
Stunfisk,Revenge,50
Stunky,Astonish,0
Stunky,Crunch,0
Stunky,Double edge,0
Stunky,Flame burst,0
Stunky,Foul play,0
Stunky,Haze,0
Stunky,Iron tail,0
Stunky,Leer,0
Stunky,Play rough,0
Stunky,Punishment,0
Stunky,Pursuit,0
Stunky,Scary face,0
Stunky,Smog,0
Stunky,Focus energy,1
Stunky,Scratch,1
Stunky,Poison gas,4
Stunky,Screech,7
Stunky,Fury swipes,10
Stunky,Smokescreen,14
Stunky,Feint,18
Stunky,Slash,22
Stunky,Toxic,27
Stunky,Acid spray,32
Stunky,Night slash,37
Stunky,Memento,43
Stunky,Belch,46
Stunky,Explosion,49
Sudowoodo,Curse,0
Sudowoodo,Defense curl,0
Sudowoodo,Endure,0
Sudowoodo,Harden,0
Sudowoodo,Headbutt,0
Sudowoodo,Rollout,0
Sudowoodo,Sand tomb,0
Sudowoodo,Self destruct,0
Sudowoodo,Stealth rock,0
Sudowoodo,Copycat,1
Sudowoodo,Flail,5
Sudowoodo,Low kick,8
Sudowoodo,Rock throw,12
Sudowoodo,Wood hammer,1
Sudowoodo,Mimic,15
Sudowoodo,Slam,15
Sudowoodo,Feint attack,19
Sudowoodo,Rock tomb,22
Sudowoodo,Block,26
Sudowoodo,Rock slide,29
Sudowoodo,Counter,33
Sudowoodo,Sucker punch,36
Sudowoodo,Double edge,40
Sudowoodo,Stone edge,43
Sudowoodo,Hammer arm,47
Suicune,Bite,1
Suicune,Extrasensory,64
Suicune,Hydro pump,71
Suicune,Leer,1
Suicune,Tailwind,57
Suicune,Bubble beam,8
Suicune,Rain dance,15
Suicune,Gust,22
Suicune,Aurora beam,29
Suicune,Mist,36
Suicune,Mirror coat,43
Suicune,Ice fang,50
Suicune,Calm mind,78
Suicune,Blizzard,85
Sunflora,Absorb,1
Sunflora,Flower shield,1
Sunflora,Growth,1
Sunflora,Pound,1
Sunflora,Ingrain,4
Sunflora,Grass whistle,7
Sunflora,Mega drain,10
Sunflora,Leech seed,13
Sunflora,Razor leaf,16
Sunflora,Worry seed,19
Sunflora,Giga drain,22
Sunflora,Bullet seed,25
Sunflora,Petal dance,28
Sunflora,Natural gift,31
Sunflora,Solar beam,34
Sunflora,Double edge,37
Sunflora,Sunny day,40
Sunflora,Leaf storm,43
Sunflora,Petal blizzard,50
Sunkern,Bide,0
Sunkern,Curse,0
Sunkern,Encore,0
Sunkern,Endure,0
Sunkern,Grass whistle,7
Sunkern,Grassy terrain,0
Sunkern,Helping hand,0
Sunkern,Ingrain,4
Sunkern,Leech seed,13
Sunkern,Morning sun,0
Sunkern,Natural gift,31
Sunkern,Nature power,0
Sunkern,Sweet scent,0
Sunkern,Absorb,1
Sunkern,Growth,1
Sunkern,Mega drain,10
Sunkern,Razor leaf,16
Sunkern,Worry seed,19
Sunkern,Giga drain,22
Sunkern,Endeavor,25
Sunkern,Synthesis,28
Sunkern,Solar beam,34
Sunkern,Double edge,37
Sunkern,Sunny day,40
Sunkern,Seed bomb,43
Surskit,Aqua jet,0
Surskit,Bug bite,0
Surskit,Endure,0
Surskit,Fell stinger,0
Surskit,Foresight,0
Surskit,Hydro pump,0
Surskit,Mind reader,0
Surskit,Mud shot,0
Surskit,Power split,0
Surskit,Psybeam,0
Surskit,Signal beam,0
Surskit,Bubble,1
Surskit,Quick attack,7
Surskit,Sweet scent,13
Surskit,Water sport,19
Surskit,Bubble beam,25
Surskit,Agility,31
Surskit,Haze,37
Surskit,Mist,37
Surskit,Baton pass,43
Surskit,Sticky web,46
Swablu,Agility,0
Swablu,Dragon rush,0
Swablu,Feather dance,0
Swablu,Haze,0
Swablu,Hyper voice,0
Swablu,Power swap,0
Swablu,Pursuit,0
Swablu,Rage,0
Swablu,Roost,0
Swablu,Steel wing,0
Swablu,Growl,1
Swablu,Peck,1
Swablu,Astonish,4
Swablu,Sing,8
Swablu,Fury attack,10
Swablu,Safeguard,13
Swablu,Mist,15
Swablu,Round,18
Swablu,Natural gift,21
Swablu,Take down,25
Swablu,Refresh,29
Swablu,Mirror move,34
Swablu,Cotton guard,39
Swablu,Dragon pulse,42
Swablu,Perish song,48
Swablu,Moonblast,50
Swadloon,Bug bite,1
Swadloon,Grass whistle,1
Swadloon,Razor leaf,1
Swadloon,String shot,1
Swadloon,Tackle,1
Swadloon,Protect,20
Swalot,Gunk shot,73
Swalot,Poison gas,9
Swalot,Pound,1
Swalot,Sludge,14
Swalot,Wring out,66
Swalot,Yawn,6
Swalot,Amnesia,17
Swalot,Encore,23
Swalot,Body slam,26
Swalot,Toxic,30
Swalot,Acid spray,38
Swalot,Spit up,45
Swalot,Stockpile,45
Swalot,Swallow,45
Swalot,Belch,46
Swalot,Sludge bomb,52
Swalot,Gastro acid,59
Swampert,Growl,1
Swampert,Hammer arm,69
Swampert,Mud slap,6
Swampert,Tackle,1
Swampert,Water gun,10
Swampert,Bide,15
Swampert,Mud shot,16
Swampert,Foresight,20
Swampert,Mud bomb,25
Swampert,Take down,31
Swampert,Muddy water,39
Swampert,Protect,46
Swampert,Earthquake,52
Swampert,Endeavor,61
Swanna,Defog,6
Swanna,Water gun,1
Swanna,Water sport,3
Swanna,Wing attack,9
Swanna,Water pulse,13
Swanna,Aerial ace,15
Swanna,Bubble beam,19
Swanna,Feather dance,21
Swanna,Aqua ring,24
Swanna,Air slash,27
Swanna,Roost,30
Swanna,Rain dance,34
Swanna,Tailwind,40
Swanna,Brave bird,47
Swanna,Hurricane,55
Swellow,Air slash,61
Swellow,Focus energy,4
Swellow,Growl,1
Swellow,Peck,1
Swellow,Pluck,1
Swellow,Quick attack,7
Swellow,Wing attack,13
Swellow,Double team,19
Swellow,Endeavor,28
Swellow,Aerial ace,38
Swellow,Agility,49
Swinub,Ancient power,0
Swinub,Avalanche,0
Swinub,Bite,0
Swinub,Body slam,0
Swinub,Curse,0
Swinub,Double edge,0
Swinub,Fissure,0
Swinub,Freeze dry,0
Swinub,Icicle crash,0
Swinub,Icicle spear,0
Swinub,Mud shot,0
Swinub,Stealth rock,0
Swinub,Take down,28
Swinub,Odor sleuth,1
Swinub,Tackle,1
Swinub,Mud sport,5
Swinub,Powder snow,8
Swinub,Mud slap,11
Swinub,Endure,14
Swinub,Mud bomb,18
Swinub,Icy wind,21
Swinub,Ice shard,24
Swinub,Mist,35
Swinub,Earthquake,37
Swinub,Flail,40
Swinub,Blizzard,44
Swinub,Amnesia,48
Swirlix,After you,0
Swirlix,Belly drum,0
Swirlix,Copycat,0
Swirlix,Yawn,0
Swirlix,Sweet scent,1
Swirlix,Tackle,1
Swirlix,Fairy wind,5
Swirlix,Play nice,8
Swirlix,Fake tears,10
Swirlix,Round,13
Swirlix,Cotton spore,17
Swirlix,Endeavor,21
Swirlix,Aromatherapy,26
Swirlix,Draining kiss,31
Swirlix,Energy ball,36
Swirlix,Cotton guard,41
Swirlix,Wish,45
Swirlix,Play rough,49
Swirlix,Light screen,58
Swirlix,Safeguard,67
Swoobat,Assurance,12
Swoobat,Confusion,1
Swoobat,Gust,8
Swoobat,Odor sleuth,4
Swoobat,Heart stamp,15
Swoobat,Imprison,19
Swoobat,Air cutter,21
Swoobat,Attract,25
Swoobat,Amnesia,29
Swoobat,Calm mind,29
Swoobat,Air slash,32
Swoobat,Future sight,36
Swoobat,Psychic,41
Swoobat,Endeavor,47
Sylveon,Disarming voice,1
Sylveon,Helping hand,1
Sylveon,Tackle,1
Sylveon,Tail whip,1
Sylveon,Sand attack,5
Sylveon,Fairy wind,9
Sylveon,Quick attack,13
Sylveon,Swift,17
Sylveon,Draining kiss,20
Sylveon,Skill swap,25
Sylveon,Misty terrain,29
Sylveon,Light screen,33
Sylveon,Moonblast,37
Sylveon,Last resort,41
Sylveon,Psych up,45
Taillow,Boomburst,0
Taillow,Brave bird,0
Taillow,Defog,0
Taillow,Mirror move,0
Taillow,Pursuit,0
Taillow,Rage,0
Taillow,Refresh,0
Taillow,Roost,0
Taillow,Sky attack,0
Taillow,Steel wing,0
Taillow,Supersonic,0
Taillow,Whirlwind,0
Taillow,Growl,1
Taillow,Peck,1
Taillow,Focus energy,4
Taillow,Quick attack,7
Taillow,Wing attack,13
Taillow,Double team,19
Taillow,Endeavor,26
Taillow,Aerial ace,34
Taillow,Agility,43
Taillow,Air slash,53
Talonflame,Brave bird,64
Talonflame,Flare blitz,1
Talonflame,Growl,1
Talonflame,Tackle,1
Talonflame,Quick attack,6
Talonflame,Peck,10
Talonflame,Agility,13
Talonflame,Flail,16
Talonflame,Ember,17
Talonflame,Roost,25
Talonflame,Razor wind,27
Talonflame,Natural gift,31
Talonflame,Flame charge,39
Talonflame,Acrobatics,44
Talonflame,Me first,49
Talonflame,Tailwind,55
Talonflame,Steel wing,60
Tangela,Amnesia,0
Tangela,Confusion,0
Tangela,Endeavor,0
Tangela,Flail,0
Tangela,Giga drain,36
Tangela,Leaf storm,0
Tangela,Leech seed,0
Tangela,Mega drain,23
Tangela,Natural gift,33
Tangela,Nature power,0
Tangela,Power swap,0
Tangela,Rage powder,0
Tangela,Constrict,1
Tangela,Ingrain,1
Tangela,Sleep powder,4
Tangela,Vine whip,7
Tangela,Absorb,10
Tangela,Poison powder,14
Tangela,Bind,17
Tangela,Growth,20
Tangela,Knock off,27
Tangela,Stun spore,30
Tangela,Ancient power,38
Tangela,Slam,41
Tangela,Tickle,44
Tangela,Wring out,46
Tangela,Grassy terrain,48
Tangela,Power whip,50
Tangrowth,Block,56
Tangrowth,Constrict,1
Tangrowth,Ingrain,1
Tangrowth,Sleep powder,4
Tangrowth,Vine whip,7
Tangrowth,Absorb,10
Tangrowth,Poison powder,14
Tangrowth,Bind,17
Tangrowth,Growth,20
Tangrowth,Mega drain,23
Tangrowth,Knock off,27
Tangrowth,Stun spore,30
Tangrowth,Natural gift,33
Tangrowth,Giga drain,36
Tangrowth,Ancient power,40
Tangrowth,Slam,43
Tangrowth,Tickle,46
Tangrowth,Wring out,49
Tangrowth,Grassy terrain,50
Tangrowth,Power whip,53
Tauros,Tackle,1
Tauros,Tail whip,3
Tauros,Rage,5
Tauros,Horn attack,8
Tauros,Scary face,11
Tauros,Pursuit,15
Tauros,Rest,19
Tauros,Payback,24
Tauros,Work up,29
Tauros,Zen headbutt,35
Tauros,Take down,41
Tauros,Swagger,48
Tauros,Thrash,50
Tauros,Giga impact,63
Teddiursa,Belly drum,0
Teddiursa,Chip away,0
Teddiursa,Close combat,0
Teddiursa,Counter,0
Teddiursa,Cross chop,0
Teddiursa,Crunch,0
Teddiursa,Double edge,0
Teddiursa,Fake tears,1
Teddiursa,Metal claw,0
Teddiursa,Night slash,0
Teddiursa,Play rough,0
Teddiursa,Seismic toss,0
Teddiursa,Sleep talk,0
Teddiursa,Take down,0
Teddiursa,Yawn,0
Teddiursa,Baby doll eyes,1
Teddiursa,Covet,1
Teddiursa,Fling,57
Teddiursa,Lick,1
Teddiursa,Scratch,1
Teddiursa,Fury swipes,8
Teddiursa,Feint attack,15
Teddiursa,Sweet scent,22
Teddiursa,Play nice,25
Teddiursa,Slash,29
Teddiursa,Charm,36
Teddiursa,Rest,43
Teddiursa,Snore,43
Teddiursa,Thrash,50
Tentacool,Acupressure,0
Tentacool,Aqua ring,0
Tentacool,Aurora beam,0
Tentacool,Bubble,0
Tentacool,Confuse ray,0
Tentacool,Haze,0
Tentacool,Knock off,0
Tentacool,Mirror coat,0
Tentacool,Muddy water,0
Tentacool,Rapid spin,0
Tentacool,Tickle,0
Tentacool,Poison sting,1
Tentacool,Supersonic,5
Tentacool,Constrict,8
Tentacool,Acid,12
Tentacool,Toxic spikes,15
Tentacool,Bubble beam,19
Tentacool,Wrap,22
Tentacool,Acid spray,26
Tentacool,Barrier,29
Tentacool,Water pulse,33
Tentacool,Poison jab,36
Tentacool,Screech,40
Tentacool,Hex,43
Tentacool,Hydro pump,47
Tentacool,Sludge wave,50
Tentacool,Wring out,54
Tentacruel,Constrict,8
Tentacruel,Poison sting,1
Tentacruel,Reflect type,1
Tentacruel,Supersonic,5
Tentacruel,Wring out,61
Tentacruel,Acid,12
Tentacruel,Toxic spikes,15
Tentacruel,Bubble beam,19
Tentacruel,Wrap,22
Tentacruel,Acid spray,26
Tentacruel,Barrier,29
Tentacruel,Water pulse,34
Tentacruel,Poison jab,38
Tentacruel,Screech,43
Tentacruel,Hex,47
Tentacruel,Hydro pump,52
Tentacruel,Sludge wave,56
Tepig,Body slam,0
Tepig,Covet,0
Tepig,Curse,0
Tepig,Endeavor,0
Tepig,Heavy slam,0
Tepig,Magnitude,0
Tepig,Sleep talk,0
Tepig,Sucker punch,0
Tepig,Superpower,0
Tepig,Thrash,0
Tepig,Yawn,0
Tepig,Tackle,1
Tepig,Tail whip,3
Tepig,Ember,7
Tepig,Odor sleuth,9
Tepig,Defense curl,13
Tepig,Flame charge,15
Tepig,Smog,19
Tepig,Rollout,21
Tepig,Take down,25
Tepig,Heat crash,27
Tepig,Assurance,31
Tepig,Flamethrower,33
Tepig,Head smash,37
Tepig,Roar,39
Tepig,Flare blitz,43
Terrakion,Close combat,73
Terrakion,Leer,1
Terrakion,Quick attack,1
Terrakion,Quick guard,55
Terrakion,Work up,61
Terrakion,Double kick,7
Terrakion,Smack down,13
Terrakion,Take down,19
Terrakion,Helping hand,25
Terrakion,Retaliate,31
Terrakion,Rock slide,37
Terrakion,Sacred sword,42
Terrakion,Swords dance,49
Terrakion,Stone edge,67
Throh,Bind,1
Throh,Leer,1
Throh,Bide,5
Throh,Focus energy,9
Throh,Seismic toss,13
Throh,Vital throw,17
Throh,Revenge,21
Throh,Storm throw,25
Throh,Body slam,29
Throh,Bulk up,33
Throh,Circle throw,37
Throh,Endure,41
Throh,Wide guard,45
Throh,Superpower,48
Throh,Reversal,50
Thundurus,Astonish,1
Thundurus,Charge,55
Thundurus,Hammer arm,79
Thundurus,Nasty plot,61
Thundurus,Thrash,85
Thundurus,Thunder shock,1
Thundurus,Uproar,1
Thundurus,Swagger,7
Thundurus,Bite,13
Thundurus,Revenge,19
Thundurus,Shock wave,25
Thundurus,Heal block,31
Thundurus,Agility,37
Thundurus,Discharge,43
Thundurus,Crunch,49
Thundurus,Thunder,67
Thundurus,Dark pulse,73
Timburr,Comet punch,0
Timburr,Counter,0
Timburr,Detect,0
Timburr,Drain punch,0
Timburr,Endure,0
Timburr,Force palm,0
Timburr,Foresight,0
Timburr,Mach punch,0
Timburr,Reversal,0
Timburr,Smelling salts,0
Timburr,Wide guard,0
Timburr,Leer,1
Timburr,Pound,1
Timburr,Focus energy,4
Timburr,Bide,8
Timburr,Low kick,12
Timburr,Rock throw,16
Timburr,Wake up slap,20
Timburr,Chip away,24
Timburr,Bulk up,28
Timburr,Rock slide,31
Timburr,Dynamic punch,34
Timburr,Scary face,37
Timburr,Hammer arm,40
Timburr,Stone edge,43
Timburr,Focus punch,46
Timburr,Superpower,49
Tirtouga,Bide,1
Tirtouga,Body slam,0
Tirtouga,Flail,0
Tirtouga,Guard swap,0
Tirtouga,Iron defense,0
Tirtouga,Knock off,0
Tirtouga,Rock throw,0
Tirtouga,Slam,0
Tirtouga,Water pulse,0
Tirtouga,Whirlpool,0
Tirtouga,Water gun,1
Tirtouga,Withdraw,1
Tirtouga,Rollout,5
Tirtouga,Bite,8
Tirtouga,Protect,11
Tirtouga,Aqua jet,15
Tirtouga,Ancient power,18
Tirtouga,Crunch,21
Tirtouga,Wide guard,25
Tirtouga,Brine,28
Tirtouga,Smack down,31
Tirtouga,Curse,35
Tirtouga,Shell smash,38
Tirtouga,Aqua tail,41
Tirtouga,Rock slide,45
Tirtouga,Rain dance,48
Tirtouga,Hydro pump,50
Togekiss,After you,1
Togekiss,Air slash,1
Togekiss,Aura sphere,1
Togekiss,Extreme speed,1
Togekiss,Sky attack,1
Togepi,Extrasensory,0
Togepi,Foresight,0
Togepi,Future sight,0
Togepi,Lucky chant,0
Togepi,Mirror move,0
Togepi,Morning sun,0
Togepi,Nasty plot,0
Togepi,Peck,0
Togepi,Present,0
Togepi,Psycho shift,0
Togepi,Secret power,0
Togepi,Stored power,0
Togepi,Charm,1
Togepi,Growl,1
Togepi,Metronome,5
Togepi,Sweet kiss,9
Togepi,Yawn,13
Togepi,Encore,17
Togepi,Follow me,21
Togepi,Bestow,25
Togepi,Wish,29
Togepi,Ancient power,33
Togepi,Safeguard,37
Togepi,Baton pass,41
Togepi,Double edge,45
Togepi,Last resort,49
Togepi,After you,53
Togetic,Charm,1
Togetic,Growl,1
Togetic,Magical leaf,1
Togetic,Metronome,5
Togetic,Sweet kiss,9
Togetic,Yawn,13
Togetic,Fairy wind,14
Togetic,Encore,17
Togetic,Follow me,21
Togetic,Bestow,25
Togetic,Wish,29
Togetic,Ancient power,33
Togetic,Safeguard,37
Togetic,Baton pass,41
Togetic,Double edge,45
Togetic,Last resort,49
Togetic,After you,53
Torchic,Agility,0
Torchic,Baton pass,0
Torchic,Counter,0
Torchic,Crush claw,0
Torchic,Curse,0
Torchic,Endure,0
Torchic,Feather dance,0
Torchic,Feint,0
Torchic,Flame burst,0
Torchic,Last resort,0
Torchic,Low kick,0
Torchic,Night slash,0
Torchic,Reversal,0
Torchic,Smelling salts,0
Torchic,Growl,1
Torchic,Scratch,1
Torchic,Focus energy,7
Torchic,Ember,10
Torchic,Peck,16
Torchic,Sand attack,19
Torchic,Fire spin,25
Torchic,Quick attack,28
Torchic,Slash,34
Torchic,Mirror move,37
Torchic,Flamethrower,43
Torkoal,Clear smog,0
Torkoal,Endure,0
Torkoal,Eruption,0
Torkoal,Fissure,0
Torkoal,Flame burst,0
Torkoal,Skull bash,0
Torkoal,Sleep talk,0
Torkoal,Superpower,0
Torkoal,Yawn,0
Torkoal,Ember,1
Torkoal,Flail,52
Torkoal,Heat wave,55
Torkoal,Inferno,60
Torkoal,Protect,36
Torkoal,Shell smash,65
Torkoal,Smog,4
Torkoal,Withdraw,7
Torkoal,Curse,12
Torkoal,Fire spin,17
Torkoal,Smokescreen,20
Torkoal,Flame wheel,23
Torkoal,Rapid spin,25
Torkoal,Flamethrower,28
Torkoal,Body slam,33
Torkoal,Lava plume,39
Torkoal,Iron defense,44
Torkoal,Amnesia,49
Tornadus,Astonish,1
Tornadus,Gust,1
Tornadus,Hammer arm,79
Tornadus,Hurricane,67
Tornadus,Tailwind,55
Tornadus,Thrash,85
Tornadus,Uproar,1
Tornadus,Swagger,7
Tornadus,Bite,13
Tornadus,Revenge,19
Tornadus,Air cutter,25
Tornadus,Extrasensory,31
Tornadus,Agility,37
Tornadus,Air slash,43
Tornadus,Crunch,49
Tornadus,Rain dance,61
Tornadus,Dark pulse,73
Torterra,Absorb,9
Torterra,Razor leaf,13
Torterra,Tackle,1
Torterra,Withdraw,5
Torterra,Wood hammer,1
Torterra,Curse,17
Torterra,Bite,22
Torterra,Mega drain,27
Torterra,Earthquake,32
Torterra,Leech seed,33
Torterra,Synthesis,39
Torterra,Crunch,45
Torterra,Giga drain,51
Torterra,Leaf storm,57
Totodile,Ancient power,0
Totodile,Aqua jet,0
Totodile,Block,0
Totodile,Crunch,27
Totodile,Dragon dance,0
Totodile,Fake tears,0
Totodile,Flatter,0
Totodile,Hydro pump,50
Totodile,Ice punch,0
Totodile,Metal claw,0
Totodile,Mud sport,0
Totodile,Thrash,41
Totodile,Water pulse,0
Totodile,Water sport,0
Totodile,Leer,1
Totodile,Scratch,1
Totodile,Water gun,6
Totodile,Rage,8
Totodile,Bite,13
Totodile,Scary face,15
Totodile,Ice fang,20
Totodile,Flail,22
Totodile,Chip away,29
Totodile,Slash,34
Totodile,Screech,36
Totodile,Aqua tail,43
Totodile,Superpower,48
Toxicroak,Astonish,1
Toxicroak,Mud slap,3
Toxicroak,Poison sting,8
Toxicroak,Taunt,10
Toxicroak,Pursuit,15
Toxicroak,Feint attack,17
Toxicroak,Revenge,22
Toxicroak,Swagger,24
Toxicroak,Mud bomb,29
Toxicroak,Sucker punch,31
Toxicroak,Venoshock,36
Toxicroak,Nasty plot,41
Toxicroak,Poison jab,49
Toxicroak,Sludge bomb,54
Toxicroak,Belch,58
Toxicroak,Flatter,62
Tranquill,Growl,4
Tranquill,Gust,1
Tranquill,Leer,8
Tranquill,Quick attack,11
Tranquill,Air cutter,15
Tranquill,Roost,18
Tranquill,Detect,23
Tranquill,Taunt,27
Tranquill,Air slash,32
Tranquill,Razor wind,36
Tranquill,Feather dance,41
Tranquill,Swagger,45
Tranquill,Facade,50
Tranquill,Tailwind,54
Tranquill,Sky attack,59
Trapinch,Bug bite,0
Trapinch,Earth power,39
Trapinch,Endure,0
Trapinch,Flail,0
Trapinch,Focus energy,0
Trapinch,Fury cutter,0
Trapinch,Gust,0
Trapinch,Mud shot,0
Trapinch,Quick attack,0
Trapinch,Signal beam,0
Trapinch,Bite,1
Trapinch,Feint,61
Trapinch,Fissure,73
Trapinch,Superpower,67
Trapinch,Sand attack,4
Trapinch,Feint attack,7
Trapinch,Sand tomb,10
Trapinch,Mud slap,13
Trapinch,Bide,17
Trapinch,Bulldoze,21
Trapinch,Rock slide,25
Trapinch,Dig,29
Trapinch,Crunch,34
Trapinch,Sandstorm,44
Trapinch,Hyper beam,49
Trapinch,Earthquake,55
Treecko,Bullet seed,0
Treecko,Crunch,0
Treecko,Crush claw,0
Treecko,Double kick,0
Treecko,Dragon breath,0
Treecko,Endeavor,0
Treecko,Grass whistle,0
Treecko,Grassy terrain,0
Treecko,Leaf storm,0
Treecko,Leech seed,0
Treecko,Magical leaf,0
Treecko,Mud sport,0
Treecko,Natural gift,0
Treecko,Razor wind,0
Treecko,Synthesis,0
Treecko,Worry seed,0
Treecko,Leer,1
Treecko,Pound,1
Treecko,Absorb,6
Treecko,Quick attack,11
Treecko,Pursuit,16
Treecko,Screech,21
Treecko,Mega drain,26
Treecko,Agility,31
Treecko,Slam,36
Treecko,Detect,41
Treecko,Giga drain,46
Treecko,Energy ball,50
Trevenant,Confuse ray,1
Trevenant,Horn leech,62
Trevenant,Tackle,1
Trevenant,Astonish,5
Trevenant,Growth,8
Trevenant,Ingrain,13
Trevenant,Feint attack,19
Trevenant,Leech seed,23
Trevenant,Curse,28
Trevenant,Will o wisp,31
Trevenant,Forests curse,35
Trevenant,Destiny bond,39
Trevenant,Phantom force,45
Trevenant,Wood hammer,49
Trevenant,Shadow claw,55
Tropius,Bullet seed,0
Tropius,Curse,0
Tropius,Dragon dance,0
Tropius,Headbutt,0
Tropius,Leaf blade,0
Tropius,Leaf storm,71
Tropius,Leech seed,0
Tropius,Natural gift,67
Tropius,Nature power,0
Tropius,Razor wind,0
Tropius,Slam,0
Tropius,Synthesis,41
Tropius,Bestow,57
Tropius,Gust,1
Tropius,Leer,1
Tropius,Growth,7
Tropius,Razor leaf,11
Tropius,Stomp,17
Tropius,Sweet scent,21
Tropius,Whirlwind,27
Tropius,Magical leaf,31
Tropius,Body slam,37
Tropius,Leaf tornado,47
Tropius,Air slash,50
Tropius,Solar beam,61
Trubbish,Curse,0
Trubbish,Haze,0
Trubbish,Mud sport,0
Trubbish,Rock blast,0
Trubbish,Rollout,0
Trubbish,Sand attack,0
Trubbish,Self destruct,0
Trubbish,Spikes,0
Trubbish,Poison gas,1
Trubbish,Pound,1
Trubbish,Recycle,3
Trubbish,Toxic spikes,7
Trubbish,Acid spray,12
Trubbish,Double slap,14
Trubbish,Sludge,18
Trubbish,Stockpile,23
Trubbish,Swallow,23
Trubbish,Take down,25
Trubbish,Sludge bomb,29
Trubbish,Clear smog,34
Trubbish,Toxic,36
Trubbish,Amnesia,40
Trubbish,Belch,42
Trubbish,Gunk shot,45
Trubbish,Explosion,47
Turtwig,Amnesia,0
Turtwig,Body slam,0
Turtwig,Double edge,0
Turtwig,Earth power,0
Turtwig,Grassy terrain,0
Turtwig,Growth,0
Turtwig,Sand tomb,0
Turtwig,Seed bomb,0
Turtwig,Spit up,0
Turtwig,Stockpile,0
Turtwig,Superpower,0
Turtwig,Swallow,0
Turtwig,Thrash,0
Turtwig,Tickle,0
Turtwig,Wide guard,0
Turtwig,Worry seed,0
Turtwig,Tackle,1
Turtwig,Withdraw,5
Turtwig,Absorb,9
Turtwig,Razor leaf,13
Turtwig,Curse,17
Turtwig,Bite,21
Turtwig,Mega drain,25
Turtwig,Leech seed,29
Turtwig,Synthesis,33
Turtwig,Crunch,37
Turtwig,Giga drain,41
Turtwig,Leaf storm,45
Tympole,After you,0
Tympole,Earth power,0
Tympole,Mist,0
Tympole,Mud bomb,0
Tympole,Mud sport,0
Tympole,Refresh,0
Tympole,Sleep talk,0
Tympole,Snore,0
Tympole,Water pulse,0
Tympole,Bubble,1
Tympole,Growl,1
Tympole,Supersonic,5
Tympole,Round,9
Tympole,Bubble beam,12
Tympole,Mud shot,16
Tympole,Aqua ring,20
Tympole,Uproar,23
Tympole,Muddy water,27
Tympole,Rain dance,31
Tympole,Flail,34
Tympole,Echoed voice,38
Tympole,Hydro pump,42
Tympole,Hyper voice,45
Tynamo,Charge beam,1
Tynamo,Spark,1
Tynamo,Tackle,1
Tynamo,Thunder wave,1
Typhlosion,Double edge,69
Typhlosion,Ember,10
Typhlosion,Eruption,74
Typhlosion,Gyro ball,1
Typhlosion,Leer,1
Typhlosion,Smokescreen,6
Typhlosion,Tackle,1
Typhlosion,Quick attack,13
Typhlosion,Flame wheel,20
Typhlosion,Defense curl,24
Typhlosion,Swift,31
Typhlosion,Flame charge,35
Typhlosion,Lava plume,43
